14524.16	0.808	30645.276832580566
14665.66	0.626	40259.65270996094
15261.44	0.66	30941.87602996826
15375.1	0.736	29158.422660827637
15409.720000000001	0.511	26208.768463134766
15639.960000000001	0.528	18284.54780578613
15680.960000000001	0.675	19508.578014373776
16171.33	0.663	39087.027359008796
16273.16	0.553	20091.569328308105
16331.76	0.671	13426.587295532225
16473.04	0.743	26463.607025146484
16900.760000000002	0.593	18561.83996200561
16910.65	0.562	16341.954231262205
17124.08	0.66	31554.690170288086
17132.88	0.585	35664.33639526367
17195.55	0.627	32814.308166503906
18556.88	0.633	29885.93101501465
18656.96	0.604	61466.71600341797
19387.77	0.845	31292.869186401367
19783.48	0.722	19971.774673461914
20698.97	0.891	28789.549446105957
20820.09	0.792	19845.743942260742
20971.04	0.738	21212.443923950195
21838.88	0.55	50293.91860961914
21872.83	0.667	26685.326194763184
21904.32	0.75	51334.58213806152
22246.24	0.65	13663.963603973389
22296.23	0.565	35542.34981536865
31636.12	0.501	133905.26657104492
36611.71	0.946	79720.19996643066
39111.49	0.566	10597.714614868164
48087.200000000004	0.638	90394.07653808595
50928.92	0.505	7707.22813606262
51621.41	0.586	12660.767364501951
52678.96	0.738	7036.108541488646
53969.66	0.759	3708.8292360305763
55431.69	0.625	6811.633348464964
55941.950000000004	0.851	22258.882331848145
56921.15	0.813	10392.919015884396
59443.57	0.803	15090.057563781736
60160.08	0.797	12702.459812164305
60797.92	0.646	30226.48525238037
64465.11	0.849	23779.06665802002
65114.94	0.535	20252.30388641357
65698.86	0.613	16653.342723846432
65715.87	0.927	53437.59536743164
66827.05	0.79	153667.30575561523
70399.68000000001	0.611	9943.190670013428
71747.03	0.671	13837.559604644775
72994.2	0.625	423064.9810791015
75017.18000000001	0.552	23570.746994018555
75113.72	0.881	6302.721166610714
77341.09	0.788	33281.53038024902
77482.54000000001	0.897	45132.2624206543
77657.34	0.733	14671.254825592041
78577.31	0.856	9410.220623016354
78853.13	0.898	26888.312339782715
79001.09	0.771	10176.23333930969
79715.47	0.757	9549.310541152952
79856.55	0.51	4914.372515678405
81024.67	0.761	6502.237796783447
81505.71	0.876	10527.269268035887
81643.07	0.94	63784.007263183594
838.63	0.81	122252.64587402344
946.75	0.586	21867.46997833252
2257.13	0.919	113106.00051879883
2816.76	0.593	16355.719470977781
3280.6800000000003	0.501	7949.998092651364
3354.27	0.816	33484.85126495361
3631.55	0.778	17335.679817199707
3687.2400000000002	0.505	11027.266216278074
5812.42	0.553	11643.766212463379
6051.54	0.952	1259900.8239746094
7678.25	0.514	12174.538135528563
7686.56	0.537	13661.300563812254
7713.57	0.68	31455.498123168945
7736.84	0.562	25638.47370147705
9044.64	0.542	25353.320121765137
9219.26	0.59	17854.708576202393
9972.35	0.522	59572.39189147949
10556.16	0.7	12522.01156616211
10965.6	0.511	36718.66970062256
11690.85	0.912	43324.2862701416
11772.03	0.747	46339.62631225586
11865.39	0.847	38917.39616394043
11877.97	0.666	29932.965660095215
11885.85	0.816	28320.948600769043
12156.66	0.614	51632.72361755371
12204.87	0.59	28949.366569519043
12251.710000000001	0.56	13387.033462524414
12337.68	0.567	30776.936149597168
12546.800000000001	0.745	138606.59866333008
12879.54	0.668	42132.92045593262
12906.460000000001	0.513	38147.05104827881
12997.6	0.644	41580.5404663086
13108.19	0.572	36604.33750152588
13298.050000000001	0.578	30724.657249450684
13668.24	0.666	24260.69507598877
13834.62	0.61	16013.00802230835
14029.89	0.657	15803.722572326658
14377.470000000001	0.526	47459.98764038086
14422.36	0.568	20769.7829246521
14524.16	0.808	30645.276832580566
14665.66	0.626	40259.65270996094
15261.44	0.66	30941.87602996826
15375.1	0.736	29158.422660827637
15409.720000000001	0.511	26208.768463134766
15639.960000000001	0.528	18284.54780578613
15680.960000000001	0.675	19508.578014373776
16171.33	0.663	39087.027359008796
16273.16	0.553	20091.569328308105
16331.76	0.671	13426.587295532225
16473.04	0.743	26463.607025146484
16900.760000000002	0.593	18561.83996200561
16910.65	0.562	16341.954231262205
17124.08	0.66	31554.690170288086
17132.88	0.585	35664.33639526367
17195.55	0.627	32814.308166503906
18556.88	0.633	29885.93101501465
18656.96	0.604	61466.71600341797
19387.77	0.845	31292.869186401367
19783.48	0.722	19971.774673461914
20698.97	0.891	28789.549446105957
20820.09	0.792	19845.743942260742
20971.04	0.738	21212.443923950195
21838.88	0.55	50293.91860961914
21872.83	0.667	26685.326194763184
21904.32	0.75	51334.58213806152
22246.24	0.65	13663.963603973389
22296.23	0.565	35542.34981536865
31636.12	0.501	133905.26657104492
36611.71	0.946	79720.19996643066
39111.49	0.566	10597.714614868164
48087.200000000004	0.638	90394.07653808595
50928.92	0.505	7707.22813606262
51621.41	0.586	12660.767364501951
52678.96	0.738	7036.108541488646
53969.66	0.759	3708.8292360305763
55431.69	0.625	6811.633348464964
55941.950000000004	0.851	22258.882331848145
56921.15	0.813	10392.919015884396
59443.57	0.803	15090.057563781736
60160.08	0.797	12702.459812164305
60797.92	0.646	30226.48525238037
64465.11	0.849	23779.06665802002
65114.94	0.535	20252.30388641357
65698.86	0.613	16653.342723846432
65715.87	0.927	53437.59536743164
66827.05	0.79	153667.30575561523
70399.68000000001	0.611	9943.190670013428
71747.03	0.671	13837.559604644775
72994.2	0.625	423064.9810791015
75017.18000000001	0.552	23570.746994018555
75113.72	0.881	6302.721166610714
77341.09	0.788	33281.53038024902
77482.54000000001	0.897	45132.2624206543
77657.34	0.733	14671.254825592041
78577.31	0.856	9410.220623016354
78853.13	0.898	26888.312339782715
79001.09	0.771	10176.23333930969
79715.47	0.757	9549.310541152952
79856.55	0.51	4914.372515678405
81024.67	0.761	6502.237796783447
81505.71	0.876	10527.269268035887
81643.07	0.94	63784.007263183594
