74436.5	0.976	7735.844659805297
74442.62	0.984	17241.083621978756
75364.71	0.692	9141.804027557373
76944.03	0.741	78608.38317871092
78252.65000000001	0.981	30266.75567626953
79680.92	0.629	13900.267505645752
80012.13	0.971	6422.571611404415
80057.57	0.976	8248.572254180906
84335.8	0.503	9691.145944595335
84438.76	0.523	8389.485263824463
85532.35	0.606	51803.05404663087
85628.38	0.779	413707.0281982422
85665.5	0.702	51910.72120666504
4871.74	0.941	1052026.9836425781
5155.36	0.508	691890.4846191406
5230.59	0.829	1603631.5673828125
5251.87	0.637	888381.8664550781
5436.05	0.609	2981171.044921875
5505.25	0.882	1222625.7995605469
5600.1	0.671	1384486.3525390627
5797.43	0.879	2755173.53515625
5805.58	0.542	1574449.169921875
5810.87	0.933	335882.14416503906
6033.78	0.85	2024798.4008789062
6567.150000000001	0.828	5010574.8291015625
6658.25	0.772	5678329.541015625
6738.110000000001	0.645	1951661.9750976562
6763.02	0.826	4504727.5634765625
6892.22	0.91	3528220.6298828125
6995.46	0.928	8457107.470703125
7109.14	0.912	638813.8031005858
7526.14	0.52	4651992.236328126
7684.83	0.852	14265609.66796875
8111.99	0.518	3010230.9326171875
8219.26	0.646	4831716.2841796875
8226.86	0.566	4668271.1181640625
8334.67	0.636	7412553.02734375
8423.5	0.733	20423816.30859375
8654.83	0.579	12811626.953125
9123.630000000001	0.542	18516466.2109375
10035.58	0.548	2276305.2368164062
10081.66	0.749	4461423.8525390625
10299.65	0.706	2380908.1054687505
10539.5	0.547	4344571.1181640625
10562.52	0.543	1129870.5139160159
11203.07	0.629	2183993.017578125
11294.880000000001	0.671	2325675.7202148438
11558.62	0.758	2590245.874023437
13338.19	0.587	329294.22912597656
14011.31	0.723	745006.005859375
14424.98	0.772	922019.921875
15715.39	0.806	216177.92358398438
23792.66	0.817	5177954.58984375
25393.5	0.516	72026.26037597656
29318.72	0.603	25815.08731842041
32018.62	0.682	41045.65620422363
32385.260000000002	0.847	18542.73996353149
33683.01	0.947	104965.10162353516
42555.590000000004	0.513	17001.941871643063
45368.35	0.657	70743.32962036133
46881.15	0.523	37108.95881652832
48108.590000000004	0.841	176051.03607177734
49725.08	0.626	11747.84049987793
50555.950000000004	0.82	83619.49081420898
51762.840000000004	0.647	13333.891677856443
55851.54	0.802	27733.901977539062
55958.6	0.759	36953.56521606445
57185.270000000004	0.579	8397.974014282225
57951.4	0.705	13644.909477233887
58191.16	0.624	22173.888206481934
58722.700000000004	0.543	11754.051780700682
61938.05	0.961	38884.29908752442
62564.05	0.967	10332.326793670652
64275.26	0.835	7647.816801071167
64360.270000000004	0.748	15801.471138000488
64592.15	0.955	11191.75109863281
65324.15	0.655	11689.683818817139
68486.27	0.895	223819.68841552734
70562.67	0.644	9670.21107673645
70636.92	0.806	12950.557708740234
71979.63	0.788	12773.62422943115
74436.5	0.976	7735.844659805297
74442.62	0.984	17241.083621978756
75364.71	0.692	9141.804027557373
76944.03	0.741	78608.38317871092
78252.65000000001	0.981	30266.75567626953
79680.92	0.629	13900.267505645752
80012.13	0.971	6422.571611404415
80057.57	0.976	8248.572254180906
84335.8	0.503	9691.145944595335
84438.76	0.523	8389.485263824463
85532.35	0.606	51803.05404663087
85628.38	0.779	413707.0281982422
85665.5	0.702	51910.72120666504
4871.74	0.941	1052026.9836425781
5155.36	0.508	691890.4846191406
5230.59	0.829	1603631.5673828125
5251.87	0.637	888381.8664550781
5436.05	0.609	2981171.044921875
5505.25	0.882	1222625.7995605469
5600.1	0.671	1384486.3525390627
5797.43	0.879	2755173.53515625
5805.58	0.542	1574449.169921875
5810.87	0.933	335882.14416503906
6033.78	0.85	2024798.4008789062
6567.150000000001	0.828	5010574.8291015625
6658.25	0.772	5678329.541015625
6738.110000000001	0.645	1951661.9750976562
6763.02	0.826	4504727.5634765625
6892.22	0.91	3528220.6298828125
6995.46	0.928	8457107.470703125
7109.14	0.912	638813.8031005858
7526.14	0.52	4651992.236328126
7684.83	0.852	14265609.66796875
8111.99	0.518	3010230.9326171875
8219.26	0.646	4831716.2841796875
8226.86	0.566	4668271.1181640625
8334.67	0.636	7412553.02734375
8423.5	0.733	20423816.30859375
8654.83	0.579	12811626.953125
9123.630000000001	0.542	18516466.2109375
10035.58	0.548	2276305.2368164062
10081.66	0.749	4461423.8525390625
10299.65	0.706	2380908.1054687505
10539.5	0.547	4344571.1181640625
10562.52	0.543	1129870.5139160159
11203.07	0.629	2183993.017578125
11294.880000000001	0.671	2325675.7202148438
11558.62	0.758	2590245.874023437
13338.19	0.587	329294.22912597656
14011.31	0.723	745006.005859375
14424.98	0.772	922019.921875
15715.39	0.806	216177.92358398438
23792.66	0.817	5177954.58984375
25393.5	0.516	72026.26037597656
29318.72	0.603	25815.08731842041
32018.62	0.682	41045.65620422363
32385.260000000002	0.847	18542.73996353149
33683.01	0.947	104965.10162353516
42555.590000000004	0.513	17001.941871643063
45368.35	0.657	70743.32962036133
46881.15	0.523	37108.95881652832
48108.590000000004	0.841	176051.03607177734
49725.08	0.626	11747.84049987793
50555.950000000004	0.82	83619.49081420898
51762.840000000004	0.647	13333.891677856443
55851.54	0.802	27733.901977539062
55958.6	0.759	36953.56521606445
57185.270000000004	0.579	8397.974014282225
57951.4	0.705	13644.909477233887
58191.16	0.624	22173.888206481934
58722.700000000004	0.543	11754.051780700682
61938.05	0.961	38884.29908752442
62564.05	0.967	10332.326793670652
64275.26	0.835	7647.816801071167
64360.270000000004	0.748	15801.471138000488
64592.15	0.955	11191.75109863281
65324.15	0.655	11689.683818817139
68486.27	0.895	223819.68841552734
70562.67	0.644	9670.21107673645
70636.92	0.806	12950.557708740234
71979.63	0.788	12773.62422943115
74436.5	0.976	7735.844659805297
74442.62	0.984	17241.083621978756
75364.71	0.692	9141.804027557373
76944.03	0.741	78608.38317871092
78252.65000000001	0.981	30266.75567626953
79680.92	0.629	13900.267505645752
80012.13	0.971	6422.571611404415
80057.57	0.976	8248.572254180906
84335.8	0.503	9691.145944595335
84438.76	0.523	8389.485263824463
85532.35	0.606	51803.05404663087
85628.38	0.779	413707.0281982422
85665.5	0.702	51910.72120666504
